GO_ID	GO_Name	GO_Category	Enrichment	p_uncorrected	p_fdr_bh	Study_Count	Study_Total	Pop_Count	Pop_Total	Study_Genes	Depth
GO:0160163	S-nitrosoglutathione reductase (NADPH) activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0016675	oxidoreductase activity, acting on a heme group of donors	MF	p	1.0	1.0	0	229	2	15541		3
GO:0016505	peptidase activator activity involved in apoptotic process	MF	p	1.0	1.0	0	229	11	15541		5
GO:0080132	fatty acid 2-hydroxylase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0048763	calcium-induced calcium release activity	MF	p	1.0	1.0	0	229	5	15541		11
GO:0015146	pentose transmembrane transporter activity	MF	p	1.0	1.0	0	229	1	15541		6
GO:0004560	alpha-L-fucosidase activity	MF	p	1.0	1.0	0	229	2	15541		6
GO:0060001	minus-end directed microfilament motor activity	MF	p	1.0	1.0	0	229	1	15541		6
GO:0008476	protein-tyrosine sulfotransferase activity	MF	p	1.0	1.0	0	229	2	15541		5
GO:0140773	NAD-dependent protein demyristoylase activity	MF	p	1.0	1.0	0	229	2	15541		5
GO:0004741	[pyruvate dehydrogenase (acetyl-transferring)]-phosphatase activity	MF	p	1.0	1.0	0	229	5	15541		8
GO:0120301	histone lactyltransferase (CoA-dependent) activity	MF	p	1.0	1.0	0	229	1	15541		7
GO:0003851	N-acylsphingosine galactosyltransferase activity	MF	p	1.0	1.0	0	229	1	15541		7
GO:0070990	snRNP binding	MF	p	1.0	1.0	0	229	8	15541		4
GO:0004950	chemokine receptor activity	MF	p	1.0	1.0	0	229	22	15541		6
GO:0030748	amine N-methyltransferase activity	MF	p	1.0	1.0	0	229	1	15541		6
GO:0019166	trans-2-enoyl-CoA reductase (NADPH) activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0030273	melanin-concentrating hormone receptor activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0004379	glycylpeptide N-tetradecanoyltransferase activity	MF	p	1.0	1.0	0	229	2	15541		6
GO:0004671	protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity	MF	p	1.0	1.0	0	229	1	15541		9
GO:0055056	D-glucose transmembrane transporter activity	MF	p	1.0	1.0	0	229	20	15541		7
GO:0036105	peroxisome membrane class-1 targeting sequence binding	MF	p	1.0	1.0	0	229	1	15541		6
GO:0016937	short-chain fatty acyl-CoA dehydrogenase activity	MF	p	1.0	1.0	0	229	4	15541		6
GO:0036055	protein-succinyllysine desuccinylase activity	MF	p	1.0	1.0	0	229	2	15541		6
GO:0140776	protein-containing complex destabilizing activity	MF	p	1.0	1.0	0	229	13	15541		1
GO:0038191	neuropilin binding	MF	p	1.0	1.0	0	229	16	15541		4
GO:0004642	phosphoribosylformylglycinamidine synthase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0042577	lipid phosphatase activity	MF	p	1.0	1.0	0	229	16	15541		6
GO:0038021	leptin receptor activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0050218	propionate-CoA ligase activity	MF	p	1.0	1.0	0	229	4	15541		8
GO:0032427	GBD domain binding	MF	p	1.0	1.0	0	229	2	15541		4
GO:0038022	G protein-coupled olfactory receptor activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0035758	chemokine (C-C motif) ligand 21 binding	MF	p	1.0	1.0	0	229	1	15541		6
GO:0004810	CCA tRNA nucleotidyltransferase activity	MF	p	1.0	1.0	0	229	1	15541		6
GO:0043829	tRNA-specific adenosine-37 deaminase activity	MF	p	1.0	1.0	0	229	1	15541		7
GO:0046817	chemokine receptor antagonist activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0015245	fatty acid transmembrane transporter activity	MF	p	1.0	1.0	0	229	15	15541		5
GO:0017045	corticotropin-releasing hormone activity	MF	p	1.0	1.0	0	229	1	15541		6
GO:0045550	geranylgeranyl reductase activity	MF	p	1.0	1.0	0	229	2	15541		3
GO:0008271	secondary active sulfate transmembrane transporter activity	MF	p	1.0	1.0	0	229	11	15541		5
GO:0140822	NAD+-histone H2BE35 glutamate ADP-ribosyltransferase activity	MF	p	1.0	1.0	0	229	1	15541		7
GO:0016428	tRNA (cytidine-5-)-methyltransferase activity	MF	p	1.0	1.0	0	229	4	15541		8
GO:0052909	18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity	MF	p	1.0	1.0	0	229	1	15541		9
GO:0016992	lipoate synthase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0031716	calcitonin receptor binding	MF	p	1.0	1.0	0	229	2	15541		5
GO:0046992	oxidoreductase activity, acting on X-H and Y-H to form an X-Y bond	MF	p	1.0	1.0	0	229	4	15541		3
GO:0099508	voltage-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential	MF	p	1.0	1.0	0	229	10	15541		8
GO:0004823	leucine-tRNA ligase activity	MF	p	1.0	1.0	0	229	2	15541		6
GO:0042602	riboflavin reductase (NADPH) activity	MF	p	1.0	1.0	0	229	1	15541		6
GO:0097602	cullin family protein binding	MF	p	1.0	1.0	0	229	21	15541		3
GO:0033885	10-hydroxy-9-(phosphonooxy)octadecanoate phosphatase activity	MF	p	1.0	1.0	0	229	1	15541		6
GO:0004421	hydroxymethylglutaryl-CoA synthase activity	MF	p	1.0	1.0	0	229	2	15541		5
GO:0032405	MutLalpha complex binding	MF	p	1.0	1.0	0	229	7	15541		4
GO:0004995	tachykinin receptor activity	MF	p	1.0	1.0	0	229	3	15541		7
GO:0004045	peptidyl-tRNA hydrolase activity	MF	p	1.0	1.0	0	229	4	15541		5
GO:1990247	N6-methyladenosine-containing RNA reader activity	MF	p	1.0	1.0	0	229	9	15541		4
GO:0004420	hydroxymethylglutaryl-CoA reductase (NADPH) activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0016836	hydro-lyase activity	MF	p	1.0	1.0	0	229	45	15541		4
GO:0046933	proton-transporting ATP synthase activity, rotational mechanism	MF	p	1.0	1.0	0	229	11	15541		8
GO:0031764	type 1 galanin receptor binding	MF	p	1.0	1.0	0	229	1	15541		7
GO:0008750	proton-translocating NAD(P)+ transhydrogenase activity	MF	p	1.0	1.0	0	229	1	15541		6
GO:0019865	immunoglobulin binding	MF	p	1.0	1.0	0	229	26	15541		3
GO:0001727	lipid kinase activity	MF	p	1.0	1.0	0	229	35	15541		5
GO:0098821	BMP receptor activity	MF	p	1.0	1.0	0	229	7	15541		8
GO:0015151	alpha-glucoside transmembrane transporter activity	MF	p	1.0	1.0	0	229	2	15541		5
GO:0106177	cyclic-GMP-AMP hydrolase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0001069	regulatory region RNA binding	MF	p	1.0	1.0	0	229	1	15541		4
GO:1990272	anti-Mullerian hormone receptor activity	MF	p	1.0	1.0	0	229	1	15541		4
GO:0061697	protein-glutaryllysine deglutarylase activity	MF	p	1.0	1.0	0	229	2	15541		6
GO:0015645	fatty acid ligase activity	MF	p	1.0	1.0	0	229	21	15541		5
GO:0000210	NAD+ diphosphatase activity	MF	p	1.0	1.0	0	229	2	15541		7
GO:0106378	2-hydroxy-dATP hydrolase activity	MF	p	1.0	1.0	0	229	1	15541		7
GO:0005366	myo-inositol:proton symporter activity	MF	p	1.0	1.0	0	229	1	15541		8
GO:0003846	2-acylglycerol O-acyltransferase activity	MF	p	1.0	1.0	0	229	5	15541		7
GO:0043891	glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+] (phosphorylating) activity	MF	p	1.0	1.0	0	229	2	15541		5
GO:0008139	nuclear localization sequence binding	MF	p	1.0	1.0	0	229	22	15541		4
GO:0140801	histone H2AXY142 kinase activity	MF	p	1.0	1.0	0	229	1	15541		8
GO:0004528	phosphodiesterase I activity	MF	p	1.0	1.0	0	229	5	15541		6
GO:0060072	large conductance calcium-activated potassium channel activity	MF	p	1.0	1.0	0	229	1	15541		11
GO:0140293	ADP-ribosylglutamate hydrolase activity	MF	p	1.0	1.0	0	229	3	15541		5
GO:0004445	inositol-polyphosphate 5-phosphatase activity	MF	p	1.0	1.0	0	229	7	15541		8
GO:0004163	diphosphomevalonate decarboxylase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0015185	gamma-aminobutyric acid transmembrane transporter activity	MF	p	1.0	1.0	0	229	6	15541		5
GO:0102320	1,8-cineole 2-exo-monooxygenase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0051434	BH3 domain binding	MF	p	1.0	1.0	0	229	5	15541		5
GO:0030294	receptor signaling protein tyrosine kinase inhibitor activity	MF	p	1.0	1.0	0	229	2	15541		7
GO:0106137	IkappaB kinase complex binding	MF	p	1.0	1.0	0	229	2	15541		3
GO:0035368	selenocysteine insertion sequence binding	MF	p	1.0	1.0	0	229	2	15541		5
GO:0003904	deoxyribodipyrimidine photo-lyase activity	MF	p	1.0	1.0	0	229	2	15541		5
GO:0051903	S-(hydroxymethyl)glutathione dehydrogenase [NAD(P)+] activity	MF	p	1.0	1.0	0	229	2	15541		5
GO:0004509	steroid 21-monooxygenase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0033695	oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor	MF	p	1.0	1.0	0	229	4	15541		4
GO:0016496	substance P receptor activity	MF	p	1.0	1.0	0	229	1	15541		8
GO:0035403	histone H3T6 kinase activity	MF	p	1.0	1.0	0	229	2	15541		8
GO:0003711	transcription elongation factor activity	MF	p	1.0	1.0	0	229	7	15541		2
GO:0015117	thiosulfate transmembrane transporter activity	MF	p	1.0	1.0	0	229	1	15541		4
GO:0008242	omega peptidase activity	MF	p	1.0	1.0	0	229	10	15541		4
GO:0140319	receptor decoy activity	MF	p	1.0	1.0	0	229	3	15541		2
GO:0004144	diacylglycerol O-acyltransferase activity	MF	p	1.0	1.0	0	229	5	15541		7
GO:0015094	lead ion transmembrane transporter activity	MF	p	1.0	1.0	0	229	1	15541		6
GO:0015057	thrombin-activated receptor activity	MF	p	1.0	1.0	0	229	5	15541		7
GO:1990599	3' overhang single-stranded DNA endodeoxyribonuclease activity	MF	p	1.0	1.0	0	229	4	15541		7
GO:0031890	vasoactive intestinal polypeptide receptor binding	MF	p	1.0	1.0	0	229	2	15541		6
GO:0046523	S-methyl-5-thioribose-1-phosphate isomerase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0051033	RNA transmembrane transporter activity	MF	p	1.0	1.0	0	229	2	15541		5
GO:0016645	oxidoreductase activity, acting on the CH-NH group of donors	MF	p	1.0	1.0	0	229	22	15541		3
GO:0003865	3-oxo-5-alpha-steroid 4-dehydrogenase activity	MF	p	1.0	1.0	0	229	2	15541		5
GO:0033285	ATPase-coupled monocarboxylic acid transmembrane transporter activity	MF	p	1.0	1.0	0	229	4	15541		7
GO:0034513	box H/ACA snoRNA binding	MF	p	1.0	1.0	0	229	1	15541		5
GO:0015179	L-amino acid transmembrane transporter activity	MF	p	1.0	1.0	0	229	53	15541		4
GO:0035175	histone H3S10 kinase activity	MF	p	1.0	1.0	0	229	4	15541		8
GO:0043996	histone H4K8 acetyltransferase activity	MF	p	1.0	1.0	0	229	11	15541		11
GO:0004084	branched-chain-amino-acid transaminase activity	MF	p	1.0	1.0	0	229	2	15541		5
GO:0034875	caffeine oxidase activity	MF	p	1.0	1.0	0	229	4	15541		5
GO:0052814	medium-chain fatty aldehyde dehydrogenase (NAD+) activity	MF	p	1.0	1.0	0	229	3	15541		8
GO:0030975	thiamine binding	MF	p	1.0	1.0	0	229	1	15541		5
GO:0017153	sodium:dicarboxylate symporter activity	MF	p	1.0	1.0	0	229	2	15541		9
GO:0120015	sterol transfer activity	MF	p	1.0	1.0	0	229	28	15541		4
GO:0160002	ADP-D-ribose modification-dependent protein binding	MF	p	1.0	1.0	0	229	5	15541		4
GO:0000828	inositol hexakisphosphate kinase activity	MF	p	1.0	1.0	0	229	7	15541		6
GO:0034062	5'-3' RNA polymerase activity	MF	p	1.0	1.0	0	229	30	15541		6
GO:0141047	molecular tag activity	MF	p	1.0	1.0	0	229	11	15541		1
GO:0016422	mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity	MF	p	1.0	1.0	0	229	1	15541		7
GO:0047322	[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase activity	MF	p	1.0	1.0	0	229	2	15541		7
GO:0140581	P-type monovalent copper transporter activity	MF	p	1.0	1.0	0	229	1	15541		8
GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	MF	p	1.0	1.0	2	229	195	15541	SAT1,TAFAZZIN	4
GO:0032138	single base insertion or deletion binding	MF	p	1.0	1.0	0	229	4	15541		7
GO:0047598	7-dehydrocholesterol reductase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0031626	beta-endorphin binding	MF	p	1.0	1.0	0	229	1	15541		3
GO:0047718	indanol dehydrogenase activity	MF	p	1.0	1.0	0	229	3	15541		5
GO:0070735	protein-glycine ligase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0086060	voltage-gated sodium channel activity involved in AV node cell action potential	MF	p	1.0	1.0	0	229	1	15541		10
GO:0016206	catechol O-methyltransferase activity	MF	p	1.0	1.0	0	229	1	15541		6
GO:0005149	interleukin-1 receptor binding	MF	p	1.0	1.0	0	229	12	15541		5
GO:0086056	voltage-gated calcium channel activity involved in AV node cell action potential	MF	p	1.0	1.0	0	229	2	15541		11
GO:0003957	NAD(P)+ transhydrogenase (Si-specific) activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0032549	ribonucleoside binding	MF	p	1.0	1.0	0	229	3	15541		5
GO:0061627	S-methylmethionine-homocysteine S-methyltransferase activity	MF	p	1.0	1.0	0	229	1	15541		6
GO:0018676	(S)-limonene 7-monooxygenase activity	MF	p	1.0	1.0	0	229	2	15541		5
GO:0070402	NADPH binding	MF	p	1.0	1.0	0	229	15	15541		8
GO:0140954	histone H3K36 dimethyltransferase activity	MF	p	1.0	1.0	0	229	4	15541		9
GO:0001161	intronic transcription regulatory region sequence-specific DNA binding	MF	p	1.0	1.0	0	229	9	15541		7
GO:0004565	beta-galactosidase activity	MF	p	1.0	1.0	0	229	4	15541		6
GO:0140993	histone modifying activity	MF	p	1.0	1.0	2	229	166	15541	KDM6A,PHF8	3
GO:0052659	inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity	MF	p	1.0	1.0	0	229	5	15541		9
GO:0102772	sphingolipid C4-monooxygenase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0003691	double-stranded telomeric DNA binding	MF	p	1.0	1.0	0	229	7	15541		6
GO:0032554	purine deoxyribonucleotide binding	MF	p	1.0	1.0	0	229	3	15541		6
GO:0106373	3-deoxyglucosone dehydrogenase activity	MF	p	1.0	1.0	0	229	1	15541		7
GO:0008479	tRNA-guanosine(34) queuine transglycosylase activity	MF	p	1.0	1.0	0	229	2	15541		5
GO:0050659	N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase activity	MF	p	1.0	1.0	0	229	2	15541		5
GO:0051916	granulocyte colony-stimulating factor binding	MF	p	1.0	1.0	0	229	1	15541		4
GO:0140132	iron-sulfur cluster chaperone activity	MF	p	1.0	1.0	0	229	1	15541		3
GO:0008519	ammonium channel activity	MF	p	1.0	1.0	0	229	8	15541		5
GO:0019770	IgG receptor activity	MF	p	1.0	1.0	0	229	6	15541		5
GO:0017113	dihydropyrimidine dehydrogenase (NADP+) activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0140312	cargo adaptor activity	MF	p	1.0	1.0	0	229	19	15541		3
GO:0047887	farnesyl diphosphate kinase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0141148	enoyl-[acyl-carrier-protein] reductase (NADPH) activity	MF	p	1.0	1.0	0	229	1	15541		6
GO:0102076	beta,beta-carotene-9',10'-cleaving oxygenase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0000832	inositol hexakisphosphate 5-kinase activity	MF	p	1.0	1.0	0	229	4	15541		7
GO:0004550	nucleoside diphosphate kinase activity	MF	p	1.0	1.0	0	229	15	15541		6
GO:0103002	16-hydroxypalmitate dehydrogenase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0004936	alpha-adrenergic receptor activity	MF	p	1.0	1.0	0	229	5	15541		7
GO:0042978	ornithine decarboxylase activator activity	MF	p	1.0	1.0	0	229	2	15541		4
GO:0015578	mannose transmembrane transporter activity	MF	p	1.0	1.0	0	229	1	15541		7
GO:0004661	protein geranylgeranyltransferase activity	MF	p	1.0	1.0	0	229	4	15541		6
GO:0004102	choline O-acetyltransferase activity	MF	p	1.0	1.0	0	229	1	15541		7
GO:0043924	suramin binding	MF	p	1.0	1.0	0	229	2	15541		5
GO:0106140	P-TEFb complex binding	MF	p	1.0	1.0	0	229	3	15541		3
GO:0008318	protein prenyltransferase activity	MF	p	1.0	1.0	0	229	5	15541		5
GO:0032542	sulfiredoxin activity	MF	p	1.0	1.0	0	229	2	15541		4
GO:0031695	alpha-2B adrenergic receptor binding	MF	p	1.0	1.0	0	229	1	15541		6
GO:0016872	intramolecular lyase activity	MF	p	1.0	1.0	0	229	1	15541		3
GO:0042497	triacyl lipopeptide binding	MF	p	1.0	1.0	0	229	1	15541		4
GO:0002046	opsin binding	MF	p	1.0	1.0	0	229	4	15541		3
GO:0060228	phosphatidylcholine-sterol O-acyltransferase activator activity	MF	p	1.0	1.0	0	229	6	15541		4
GO:0015288	porin activity	MF	p	1.0	1.0	0	229	6	15541		6
GO:0031432	titin binding	MF	p	1.0	1.0	0	229	13	15541		4
GO:0034722	gamma-glutamyl-peptidase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0042809	nuclear vitamin D receptor binding	MF	p	1.0	1.0	0	229	11	15541		7
GO:0005119	smoothened binding	MF	p	1.0	1.0	0	229	3	15541		5
GO:0140486	zinc ion sequestering activity	MF	p	1.0	1.0	0	229	2	15541		3
GO:0015606	spermidine transmembrane transporter activity	MF	p	1.0	1.0	0	229	4	15541		4
GO:0016406	carnitine O-acyltransferase activity	MF	p	1.0	1.0	0	229	4	15541		6
GO:0071855	neuropeptide receptor binding	MF	p	1.0	1.0	0	229	30	15541		5
GO:0062188	anandamide 11,12 epoxidase activity	MF	p	1.0	1.0	0	229	3	15541		6
GO:0019981	interleukin-6 binding	MF	p	1.0	1.0	0	229	2	15541		4
GO:1901567	fatty acid derivative binding	MF	p	1.0	1.0	0	229	14	15541		3
GO:0004573	Glc3Man9GlcNAc2 oligosaccharide glucosidase activity	MF	p	1.0	1.0	0	229	1	15541		7
GO:0106017	phosphatidylinositol-3,4-bisphosphate phosphatase activity	MF	p	1.0	1.0	0	229	3	15541		8
GO:0140944	histone H4K20 monomethyltransferase activity	MF	p	1.0	1.0	0	229	5	15541		9
GO:0004126	cytidine deaminase activity	MF	p	1.0	1.0	0	229	12	15541		5
GO:0032190	acrosin binding	MF	p	1.0	1.0	0	229	4	15541		4
GO:0005111	type 2 fibroblast growth factor receptor binding	MF	p	1.0	1.0	0	229	4	15541		6
GO:0016426	tRNA (adenine) methyltransferase activity	MF	p	1.0	1.0	0	229	3	15541		7
GO:0005004	GPI-linked ephrin receptor activity	MF	p	1.0	1.0	0	229	7	15541		9
GO:0140818	mRNA 5'-triphosphate monophosphatase activity	MF	p	1.0	1.0	0	229	1	15541		6
GO:0047748	cholestanetetraol 26-dehydrogenase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0070569	uridylyltransferase activity	MF	p	1.0	1.0	0	229	6	15541		5
GO:0001512	dihydronicotinamide riboside quinone reductase activity	MF	p	1.0	1.0	0	229	1	15541		4
GO:0031870	thromboxane A2 receptor binding	MF	p	1.0	1.0	0	229	1	15541		6
GO:0016617	4-oxoproline reductase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0140431	DNA-(abasic site) binding	MF	p	1.0	1.0	0	229	2	15541		5
GO:0140948	histone H3K9 monomethyltransferase activity	MF	p	1.0	1.0	0	229	5	15541		9
GO:0043121	neurotrophin binding	MF	p	1.0	1.0	0	229	8	15541		4
GO:0140808	NAD+-protein-tyrosine ADP-ribosyltransferase activity	MF	p	1.0	1.0	0	229	1	15541		6
GO:0018030	peptidyl-lysine N6-myristoyltransferase activity	MF	p	1.0	1.0	0	229	2	15541		6
GO:0031748	D1 dopamine receptor binding	MF	p	1.0	1.0	0	229	4	15541		6
GO:0015193	L-proline transmembrane transporter activity	MF	p	1.0	1.0	0	229	7	15541		5
GO:1902282	voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization	MF	p	1.0	1.0	0	229	6	15541		11
GO:0046623	sphingolipid floppase activity	MF	p	1.0	1.0	0	229	3	15541		6
GO:0038121	C-C motif chemokine 21 receptor activity	MF	p	1.0	1.0	0	229	1	15541		8
GO:1990147	talin binding	MF	p	1.0	1.0	0	229	1	15541		4
GO:0050700	CARD domain binding	MF	p	1.0	1.0	0	229	10	15541		4
GO:0106321	S-(hydroxymethyl)glutathione dehydrogenase (NADP+) activity	MF	p	1.0	1.0	0	229	1	15541		6
GO:0042328	heparan sulfate N-acetylglucosaminyltransferase activity	MF	p	1.0	1.0	0	229	2	15541		6
GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	MF	p	1.0	1.0	0	229	30	15541		4
GO:0016785	selenotransferase activity	MF	p	1.0	1.0	0	229	1	15541		3
GO:0010340	carboxyl-O-methyltransferase activity	MF	p	1.0	1.0	0	229	3	15541		6
GO:0019969	interleukin-10 binding	MF	p	1.0	1.0	0	229	1	15541		4
GO:0000995	RNA polymerase III general transcription initiation factor activity	MF	p	1.0	1.0	0	229	9	15541		2
GO:0004450	isocitrate dehydrogenase (NADP+) activity	MF	p	1.0	1.0	0	229	2	15541		6
GO:0004052	arachidonate 12(S)-lipoxygenase activity	MF	p	1.0	1.0	0	229	3	15541		5
GO:0043138	3'-5' DNA helicase activity	MF	p	1.0	1.0	0	229	14	15541		7
GO:0003993	acid phosphatase activity	MF	p	1.0	1.0	0	229	7	15541		6
GO:0019992	diacylglycerol binding	MF	p	1.0	1.0	0	229	15	15541		3
GO:0036435	K48-linked polyubiquitin modification-dependent protein binding	MF	p	1.0	1.0	0	229	9	15541		5
GO:0048248	CXCR3 chemokine receptor binding	MF	p	1.0	1.0	0	229	5	15541		7
GO:0019961	interferon binding	MF	p	1.0	1.0	0	229	1	15541		4
GO:0015038	glutathione disulfide oxidoreductase activity	MF	p	1.0	1.0	0	229	3	15541		5
GO:0031849	olfactory receptor binding	MF	p	1.0	1.0	0	229	5	15541		5
GO:0140901	L-asparagine:sodium symporter activity	MF	p	1.0	1.0	0	229	1	15541		10
GO:0016019	peptidoglycan immune receptor activity	MF	p	1.0	1.0	0	229	3	15541		4
GO:0140806	NAD+-protein-aspartate ADP-ribosyltransferase activity	MF	p	1.0	1.0	0	229	11	15541		6
GO:0099528	G protein-coupled neurotransmitter receptor activity	MF	p	1.0	1.0	0	229	11	15541		5
GO:0031710	neuromedin B receptor binding	MF	p	1.0	1.0	0	229	1	15541		7
GO:0046870	cadmium ion binding	MF	p	1.0	1.0	0	229	4	15541		7
GO:0051721	protein phosphatase 2A binding	MF	p	1.0	1.0	0	229	26	15541		6
GO:0005415	nucleoside:sodium symporter activity	MF	p	1.0	1.0	0	229	3	15541		8
GO:0015149	hexose transmembrane transporter activity	MF	p	1.0	1.0	0	229	20	15541		6
GO:0033883	pyridoxal phosphatase activity	MF	p	1.0	1.0	0	229	3	15541		6
GO:0004485	methylcrotonoyl-CoA carboxylase activity	MF	p	1.0	1.0	0	229	2	15541		5
GO:0004190	aspartic-type endopeptidase activity	MF	p	1.0	1.0	0	229	25	15541		5
GO:0090422	thiamine pyrophosphate transmembrane transporter activity	MF	p	1.0	1.0	0	229	2	15541		5
GO:0047298	(S)-3-amino-2-methylpropionate transaminase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0000702	oxidized base lesion DNA N-glycosylase activity	MF	p	1.0	1.0	0	229	3	15541		6
GO:0038024	cargo receptor activity	MF	p	1.0	1.0	0	229	55	15541		1
GO:0034458	3'-5' RNA helicase activity	MF	p	1.0	1.0	0	229	5	15541		7
GO:0004568	chitinase activity	MF	p	1.0	1.0	0	229	6	15541		5
GO:0106420	NAD-dependent protein biotinidase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0016880	acid-ammonia (or amide) ligase activity	MF	p	1.0	1.0	0	229	3	15541		4
GO:0004638	phosphoribosylaminoimidazole carboxylase activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0001861	complement component C4b receptor activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0035757	chemokine (C-C motif) ligand 19 binding	MF	p	1.0	1.0	0	229	1	15541		6
GO:0015556	C4-dicarboxylate transmembrane transporter activity	MF	p	1.0	1.0	0	229	12	15541		4
GO:0019789	SUMO transferase activity	MF	p	1.0	1.0	0	229	23	15541		6
GO:0030342	1-alpha,25-dihydroxyvitamin D3 24-hydroxylase activity	MF	p	1.0	1.0	0	229	1	15541		6
GO:0022851	GABA-gated chloride ion channel activity	MF	p	1.0	1.0	0	229	13	15541		10
GO:0140580	mitochondrion autophagosome adaptor activity	MF	p	1.0	1.0	0	229	1	15541		5
GO:0080048	GDP-D-glucose phosphorylase activity	MF	p	1.0	1.0	0	229	1	15541		6
